CEP;COD_SETOR;COD_UF;COD_MUNICIPIO;NOM_TIPO_SEGLOGR;NOM_TITULO_SEGLOGR;NOM_SEGLOGR
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13505370;354390705000129P;35;3543907;AVENIDA;;M VINTE E TRES
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13506809;354390705000051P;35;3543907;RUA;;TRES B
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13502747;354390705000208P;35;3543907;RUA;;SETE
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13502747;354390705000208P;35;3543907;RUA;;SETE
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13502747;354390705000208P;35;3543907;RUA;;SETE
13502747;354390705000208P;35;3543907;RUA;;SETE
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13505573;354390705000129P;35;3543907;RUA;;QUATRO BRC
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13503270;354390705000015P;35;3543907;RUA;;DEZESSEIS
13500450;354390705000020P;35;3543907;AVENIDA;;10
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13500450;354390705000020P;35;3543907;AVENIDA;;10
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13500450;354390705000020P;35;3543907;AVENIDA;;10
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13500450;354390705000020P;35;3543907;AVENIDA;;10
13506809;354390705000051P;35;3543907;RUA;;TRES B
13506809;354390705000051P;35;3543907;RUA;;TRES B
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500480;354390705000020P;35;3543907;AVENIDA;;DEZESSEIS
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13500480;354390705000020P;35;3543907;AVENIDA;;DEZESSEIS
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13506630;354390705000139P;35;3543907;AVENIDA;;QUARENTA A
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13503018;354390705000228P;35;3543907;AVENIDA;;CATORZE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13503200;354390705000228P;35;3543907;AVENIDA;;10
13503200;354390705000228P;35;3543907;AVENIDA;;10
13503200;354390705000228P;35;3543907;AVENIDA;;10
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500480;354390705000020P;35;3543907;AVENIDA;;DEZESSEIS
13500480;354390705000020P;35;3543907;AVENIDA;;DEZESSEIS
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500480;354390705000020P;35;3543907;AVENIDA;;DEZESSEIS
13500480;354390705000020P;35;3543907;AVENIDA;;DEZESSEIS
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500480;354390705000020P;35;3543907;AVENIDA;;DEZESSEIS
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500480;354390705000020P;35;3543907;AVENIDA;;DEZESSEIS
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500480;354390705000020P;35;3543907;AVENIDA;;DEZESSEIS
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13500420;354390705000024P;35;3543907;AVENIDA;;QUATRO
13503200;354390705000228P;35;3543907;AVENIDA;;10
13503200;354390705000228P;35;3543907;AVENIDA;;10
13503200;354390705000228P;35;3543907;AVENIDA;;10
13503200;354390705000228P;35;3543907;AVENIDA;;10
13503200;354390705000228P;35;3543907;AVENIDA;;10
13503200;354390705000228P;35;3543907;AVENIDA;;10
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13504071;354390705000112P;35;3543907;RUA;;TRES JPORT
13503200;354390705000228P;35;3543907;AVENIDA;;10
13503200;354390705000228P;35;3543907;AVENIDA;;10
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13503200;354390705000228P;35;3543907;AVENIDA;;10
13503200;354390705000228P;35;3543907;AVENIDA;;10
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13503200;354390705000228P;35;3543907;AVENIDA;;10
13503200;354390705000228P;35;3543907;AVENIDA;;10
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13503200;354390705000228P;35;3543907;AVENIDA;;10
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13503200;354390705000228P;35;3543907;AVENIDA;;10
13500370;354390705000008P;35;3543907;AVENIDA;;SETE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13503254;354390705000015P;35;3543907;AVENIDA;;5
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13503254;354390705000015P;35;3543907;AVENIDA;;5
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500171;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13504070;354390705000112P;35;3543907;AVENIDA;;CINQUENTA E DOIS
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13504070;354390705000112P;35;3543907;AVENIDA;;CINQUENTA E DOIS
13504070;354390705000112P;35;3543907;AVENIDA;;CINQUENTA E DOIS
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13503022;354390705000228P;35;3543907;AVENIDA;;DEZ A JSP
13503022;354390705000228P;35;3543907;AVENIDA;;DEZ A JSP
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500100;354390705000003P;35;3543907;RUA;;ONZE
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13504070;354390705000112P;35;3543907;AVENIDA;;CINQUENTA E DOIS
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13504070;354390705000112P;35;3543907;AVENIDA;;CINQUENTA E DOIS
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500170;354390705000007P;35;3543907;RUA;;QUATRO
13500100;354390705000003P;35;3543907;RUA;;ONZE
13503022;354390705000228P;35;3543907;AVENIDA;;DEZ A JSP
13503022;354390705000228P;35;3543907;AVENIDA;;DEZ A JSP
13503022;354390705000228P;35;3543907;AVENIDA;;DEZ A JSP
13503022;354390705000228P;35;3543907;AVENIDA;;DEZ A JSP
13503022;354390705000228P;35;3543907;AVENIDA;;DEZ A JSP
